anio_key,divipola_key,nombre_municipio_referencia,nombre_departamento,orden_entidad,HHI,nivel_concentracion,total_contratos,total_proveedores,inversion_total
2021,54498,Ocaña,Norte de Santander,TERRITORIAL,482.65588583633354,baja,2332,1087,121291353125
2021,68689,San Vicente de Chucurí,Santander,TERRITORIAL,482.6153217801405,baja,644,303,20590805782
2021,70678,San Benito Abad,Sucre,TERRITORIAL,481.42209177332757,baja,809,413,15815179874
2021,73030,Ambalema,Tolima,TERRITORIAL,480.7304339183913,baja,397,190,5746858397
2021,63302,Génova,Quindío,TERRITORIAL,479.9579305380706,baja,467,231,6304385151
2021,15690,Santa María,Boyacá,TERRITORIAL,479.74133343302674,baja,207,146,10139466408
2021,17444,Marquetalia,Caldas,TERRITORIAL,479.4658734595329,baja,786,420,15885367957
2021,54553,Puerto Santander,Norte de Santander,TERRITORIAL,478.4518945768491,baja,217,143,4632936116
2021,15638,Sáchica,Boyacá,TERRITORIAL,477.73461505201743,baja,215,149,5224085745
2021,68264,Encino,Santander,TERRITORIAL,473.86006748630456,baja,235,144,6342242022
2021,15632,Saboyá,Boyacá,TERRITORIAL,473.3192571119066,baja,363,210,8620799967
2021,17446,Marulanda,Caldas,TERRITORIAL,472.4779375591932,baja,240,157,3876461092
2021,05697,El Santuario,Antioquia,NACIONAL,470.9854826482766,baja,537,325,83246607112
2021,15204,Cómbita,Boyacá,NACIONAL,470.68389403982167,baja,94,61,615925638
2021,13140,Calamar,Bolívar,TERRITORIAL,469.3974503603766,baja,326,207,6286604631
2021,41615,Rivera,Huila,TERRITORIAL,469.33188055133775,baja,922,501,16478972062
2021,68755,Socorro,Santander,TERRITORIAL,468.320182968244,baja,644,420,60981329599
2021,50450,Puerto Concordia,Meta,TERRITORIAL,466.7558097833677,baja,390,237,14015673297
2021,25483,Nariño,Cundinamarca,TERRITORIAL,466.6314377386623,baja,192,135,3566710802
2021,05585,Puerto Nare,Antioquia,TERRITORIAL,466.4273583770759,baja,922,459,30029891448
2021,41013,Agrado,Huila,TERRITORIAL,466.3019769617123,baja,404,233,7518099213
2021,15810,Tipacoque,Boyacá,TERRITORIAL,465.5096181051705,baja,220,133,3262270270
2021,05234,Dabeiba,Antioquia,TERRITORIAL,465.4550699282128,baja,826,454,31285435635
2021,68425,Macaravita,Santander,TERRITORIAL,463.6543149814565,baja,141,102,4473909244
2021,15224,Cucaita,Boyacá,TERRITORIAL,461.42882805033946,baja,244,179,4655997833
2021,54418,Lourdes,Norte de Santander,TERRITORIAL,459.71865304666335,baja,216,126,4050886248
2021,41001,Neiva,Huila,OTRO,459.07280888536417,baja,263,238,17116594186
2021,23300,Cotorra,Córdoba,TERRITORIAL,458.0439612413883,baja,584,272,11004349942
2021,15686,Santana,Boyacá,TERRITORIAL,457.65594319886105,baja,293,182,5226809460
2021,08758,Soledad,Atlántico,NACIONAL,457.3595726644098,baja,968,524,54539834433
2021,73268,Espinal,Tolima,NACIONAL,456.41704079515694,baja,229,191,5895197667
2021,63401,La Tebaida,Quindío,TERRITORIAL,456.3818107234276,baja,1146,546,17709680364
2021,17013,Aguadas,Caldas,TERRITORIAL,455.86183839976513,baja,1332,572,22742145292
2021,76823,Toro,Valle del Cauca,TERRITORIAL,452.884855582595,baja,307,152,6606498495
2021,19473,Morales,Cauca,TERRITORIAL,451.84781193810875,baja,290,183,12506455946
2021,15135,Campohermoso,Boyacá,TERRITORIAL,451.3847241277432,baja,238,155,10091036394
2021,19022,Almaguer,Cauca,TERRITORIAL,450.4786413387279,baja,234,154,8880918235
2021,54001,Cúcuta,Norte de Santander,TERRITORIAL,450.35599167659115,baja,6837,5197,730962012205
2021,66572,Pueblo Rico,Risaralda,TERRITORIAL,450.04655259342945,baja,484,285,19797409547
2021,41206,Colombia,Huila,TERRITORIAL,448.7202816877073,baja,415,241,10370515470
2021,15842,Umbita,Boyacá,TERRITORIAL,448.2225089313185,baja,269,153,6570704301
2021,19455,Miranda,Cauca,TERRITORIAL,447.6225450048599,baja,538,354,22901907231
2021,15176,Chiquinquirá,Boyacá,TERRITORIAL,447.3994463877147,baja,1067,652,60446727715
2021,25518,Paime,Cundinamarca,TERRITORIAL,446.9560807174696,baja,275,162,5980510320
2021,20001,Valledupar,Cesar,NO_DEFINIDO,446.8969301536317,baja,427,162,951568481
2021,44847,Uribia,La Guajira,TERRITORIAL,446.49966238945944,baja,1603,683,124472458589
2021,76020,Alcalá,Valle del Cauca,TERRITORIAL,445.233650065698,baja,358,196,9087565151
2021,50270,El Dorado,Meta,TERRITORIAL,444.7372346700895,baja,222,152,4749904900
2021,76869,Vijes,Valle del Cauca,TERRITORIAL,444.5663226056824,baja,405,188,6356266492
2021,05854,Valdivia,Antioquia,TERRITORIAL,443.7888045251331,baja,531,331,18235252202
2021,15720,Sativanorte,Boyacá,TERRITORIAL,443.021556693355,baja,150,97,3858720582
2021,25769,Subachoque,Cundinamarca,TERRITORIAL,442.82227227171063,baja,316,243,12893850224
2021,15106,Briceño,Boyacá,TERRITORIAL,442.58892706330516,baja,158,117,3174513196
2021,68895,Zapatoca,Santander,TERRITORIAL,442.1595282894704,baja,162,104,4884455193
2021,54250,El Tarra,Norte de Santander,TERRITORIAL,442.1525696748975,baja,267,177,11033980090
2021,20001,Valledupar,Cesar,NACIONAL,442.13384453071194,baja,735,557,253234309969
2021,15804,Tibaná,Boyacá,TERRITORIAL,441.2446803647046,baja,273,173,9645171739
2021,68327,Güepsa,Santander,TERRITORIAL,440.53397915289304,baja,143,116,4513751823
2021,63272,Filandia,Quindío,TERRITORIAL,440.3444634504318,baja,1226,508,15151710547
2021,15839,Tutazá,Boyacá,NACIONAL,439.8843492463621,baja,76,45,308050667
2021,94001,Inírida,Guainía,NACIONAL,439.4306696557308,baja,287,238,23151498764
2021,15790,Tasco,Boyacá,TERRITORIAL,439.3897138646411,baja,243,160,6416906645
2021,73622,Roncesvalles,Tolima,TERRITORIAL,439.0576706765979,baja,440,223,5450266900
2021,50711,Vistahermosa,Meta,TERRITORIAL,438.4023335132528,baja,318,194,9082309017
2021,54174,Chitagá,Norte de Santander,TERRITORIAL,438.1208659792581,baja,259,148,10591625174
2021,27745,Sipí,Chocó,TERRITORIAL,435.62014371498344,baja,39,29,847742882
2021,05579,Puerto Berrío,Antioquia,TERRITORIAL,434.29925279906524,baja,929,532,23061746613
2021,68720,Santa Helena del Opón,Santander,TERRITORIAL,434.25960007921327,baja,266,155,5018258448
2021,15667,San Luis de Gaceno,Boyacá,TERRITORIAL,432.74853488976254,baja,373,217,6942458594
2021,15322,Guateque,Boyacá,TERRITORIAL,432.4053141622436,baja,560,330,22632109931
2021,41483,Nátaga,Huila,TERRITORIAL,431.9182118027467,baja,294,199,3845372646
2021,41791,Tarqui,Huila,TERRITORIAL,430.3060340393222,baja,489,284,9126877804
2021,52694,San Pedro de Cartago,Nariño,TERRITORIAL,430.1505145452763,baja,605,252,6506251827
2021,68179,Chipatá,Santander,TERRITORIAL,429.82735875850534,baja,211,154,4915861351
2021,27491,Nóvita,Chocó,TERRITORIAL,429.60719678352007,baja,180,92,4938615119
2021,73226,Cunday,Tolima,TERRITORIAL,429.5339898828317,baja,331,187,5457633418
2021,85263,Pore,Casanare,TERRITORIAL,428.9275961904321,baja,377,242,12849786625
2021,25488,Nilo,Cundinamarca,NACIONAL,428.18759376936015,baja,307,283,18839801697
2021,68385,Landázuri,Santander,TERRITORIAL,427.9041204648927,baja,412,201,7025497625
2021,68266,Enciso,Santander,TERRITORIAL,425.33120054803436,baja,222,145,6579816362
2021,08638,Sabanalarga,Atlántico,TERRITORIAL,422.8425123250529,baja,204,130,3876492241
2021,15183,Chita,Boyacá,TERRITORIAL,422.3902826483287,baja,246,175,10411650887
2021,15580,Quípama,Boyacá,TERRITORIAL,422.2356537648636,baja,317,186,8006796139
2021,95001,San José del Guaviare,Guaviare,TERRITORIAL,421.72421475010384,baja,4221,2165,454429383768
2021,27810,Unión Panamericana,Chocó,TERRITORIAL,421.50820202311183,baja,168,118,3683544277
2021,50251,El Castillo,Meta,TERRITORIAL,421.486142866769,baja,226,152,5163974467
2021,52356,Ipiales,Nariño,NO_DEFINIDO,421.35115455642494,baja,49,43,526621388
2021,08141,Candelaria,Atlántico,TERRITORIAL,421.2259250315512,baja,57,44,519714451
2021,47460,Nueva Granada,Magdalena,TERRITORIAL,421.19462242943837,baja,847,308,13837723177
2021,08849,Usiacurí,Atlántico,TERRITORIAL,420.80117320744193,baja,621,236,4329297793
2021,15180,Chiscas,Boyacá,TERRITORIAL,420.6393265818989,baja,257,141,5894484603
2021,76364,Jamundí,Valle del Cauca,TERRITORIAL,420.41671256687874,baja,2338,1351,82186651065
2021,17001,Manizales,Caldas,TERRITORIAL,420.04645786503113,baja,11158,5301,1462337950214
2021,68207,Concepción,Santander,TERRITORIAL,419.052161768778,baja,305,165,5170957402
2021,15778,Sutatenza,Boyacá,TERRITORIAL,417.83841634913244,baja,188,120,5969361630
2021,76246,El Cairo,Valle del Cauca,TERRITORIAL,416.88152790811546,baja,206,132,3838998997
2021,15755,Socotá,Boyacá,TERRITORIAL,416.5674431147705,baja,246,172,7466821408
2021,54810,Tibú,Norte de Santander,TERRITORIAL,415.3387697182875,baja,483,322,21225566852
2021,15572,Puerto Boyacá,Boyacá,TERRITORIAL,414.16624438603026,baja,1737,761,82747223478
2021,25878,Viotá,Cundinamarca,TERRITORIAL,414.0915934427141,baja,982,424,13839141149
2021,52405,Leiva,Nariño,TERRITORIAL,413.93062887569977,baja,395,201,7373058705
2021,15806,Tibasosa,Boyacá,TERRITORIAL,413.6510958939769,baja,572,354,15060264171
2021,13430,Magangué,Bolívar,OTRO,413.07516750235703,baja,111,82,995220931
2021,05051,Arboletes,Antioquia,TERRITORIAL,412.84723374541846,baja,593,332,22549954022
2021,54347,Herrán,Norte de Santander,TERRITORIAL,412.7102690316289,baja,193,109,5660829639
2021,25740,Sibaté,Cundinamarca,NACIONAL,412.3883716956909,baja,322,195,8007952635
2021,25293,Gachala,Cundinamarca,TERRITORIAL,411.0527703501739,baja,378,217,15759849075
2021,15332,Güicán,Boyacá,TERRITORIAL,410.79162434082923,baja,287,157,6607613138
2021,15676,San Miguel de Sema,Boyacá,TERRITORIAL,410.4839121094162,baja,180,132,3778668277
2021,15696,Santa Sofía,Boyacá,TERRITORIAL,410.2806519630376,baja,171,111,7240231237
2021,15469,Moniquirá,Boyacá,TERRITORIAL,409.64692570570253,baja,878,482,37334961239
2021,25320,Guaduas,Cundinamarca,NACIONAL,408.19620192170134,baja,431,198,6429403303
2021,94001,Inírida,Guainía,TERRITORIAL,408.09002800344683,baja,1897,1323,221255433105
2021,05002,Abejorral,Antioquia,TERRITORIAL,407.9361749825574,baja,363,232,10602277618
2021,19137,Caldono,Cauca,TERRITORIAL,406.5653720693465,baja,295,183,13924376437
2021,13300,Hatillo de Loba,Bolívar,TERRITORIAL,405.9164854623312,baja,289,152,4400967244
2021,13222,Clemencia,Bolívar,TERRITORIAL,405.4925347073399,baja,338,208,13162198081
2021,05093,Betulia,Antioquia,TERRITORIAL,405.4006310317378,baja,471,228,9801157706
2021,25645,San Antonio del Tequendama,Cundinamarca,TERRITORIAL,405.20020826889913,baja,554,308,10112530609
2021,52390,La Tola,Nariño,TERRITORIAL,404.9077054574081,baja,706,377,15018247798
2021,50683,San Juan de Arama,Meta,TERRITORIAL,404.64552076943096,baja,250,153,6038727287
2021,73055,Armero,Tolima,TERRITORIAL,403.94506051929784,baja,407,201,4552116941
2021,05543,Peque,Antioquia,TERRITORIAL,402.714876802819,baja,505,300,11857505467
2021,25281,Fosca,Cundinamarca,TERRITORIAL,401.2728201794094,baja,388,208,6090265984
2021,81300,Fortul,Arauca,TERRITORIAL,398.26786973072103,baja,304,183,18210831651
2021,52418,Los Andes,Nariño,TERRITORIAL,397.95801077188446,baja,726,348,12932236802
2021,05059,Armenia,Antioquia,TERRITORIAL,397.94798377742666,baja,358,237,39880056828
2021,17541,Pensilvania,Caldas,TERRITORIAL,396.9838414144424,baja,788,406,20123873974
2021,85400,Támara,Casanare,TERRITORIAL,396.1666179384066,baja,216,160,7825345153
2021,17867,Victoria,Caldas,TERRITORIAL,396.1612350588225,baja,504,250,7522056298
2021,18029,Albania,Caquetá,TERRITORIAL,395.6149791802287,baja,130,110,3957458787
2021,18205,Curillo,Caquetá,TERRITORIAL,395.5447673167761,baja,200,136,5565212674
2021,70001,Sincelejo,Sucre,NACIONAL,395.4840331558445,baja,1151,922,168022169450
2021,05313,Granada,Antioquia,TERRITORIAL,395.4084976590515,baja,245,187,9915180523
2021,99773,Cumaribo,Vichada,TERRITORIAL,393.96112326717173,baja,478,269,22458304300
2021,15837,Tuta,Boyacá,TERRITORIAL,393.1802122762417,baja,397,249,11387348893
2021,15757,Socha,Boyacá,TERRITORIAL,393.16617098046333,baja,272,196,8430757737
2021,25151,Caqueza,Cundinamarca,TERRITORIAL,392.52184619833713,baja,1063,498,29134222591
2021,15047,Aquitania,Boyacá,TERRITORIAL,392.24959921108194,baja,450,257,10185968000
2021,25001,Agua de Dios,Cundinamarca,TERRITORIAL,391.099010044645,baja,1763,1010,90882774820
2021,97001,Mitú,Vaupés,TERRITORIAL,389.943366219644,baja,2009,1295,181076129322
2021,25649,San Bernardo,Cundinamarca,TERRITORIAL,389.4188295386774,baja,200,119,3403480562
2021,19821,Toribio,Cauca,TERRITORIAL,389.28773351038797,baja,455,291,21250762648
2021,73408,Lérida,Tolima,NACIONAL,387.84917668386015,baja,183,75,1545492819
2021,54128,Cachirá,Norte de Santander,TERRITORIAL,387.8305502317852,baja,258,180,7255548803
2021,68679,San Gil,Santander,TERRITORIAL,387.2477508565699,baja,1085,693,64078909458
2021,25845,Une,Cundinamarca,TERRITORIAL,387.24149137657844,baja,345,198,6682628804
2021,05079,Barbosa,Antioquia,TERRITORIAL,387.18438038347523,baja,1136,585,30535930756
2021,66383,La Celia,Risaralda,TERRITORIAL,386.92378455579313,baja,354,199,5946429774
2021,76563,Pradera,Valle del Cauca,TERRITORIAL,386.67469681617786,baja,479,344,9449228537
2021,05034,Andes,Antioquia,TERRITORIAL,386.16947755607674,baja,797,454,27609960283
2021,91540,Puerto Nariño,Amazonas,TERRITORIAL,385.12704637062876,baja,452,262,4537421709
2021,54680,Santiago,Norte de Santander,TERRITORIAL,385.02814744438876,baja,267,158,5579231444
2021,54670,San Calixto,Norte de Santander,TERRITORIAL,384.71313511125993,baja,258,162,6170670921
2021,50006,Acacías,Meta,TERRITORIAL,383.680883961811,baja,1825,942,90443354307
2021,13744,Simití,Bolívar,TERRITORIAL,383.570832139947,baja,321,226,13954991228
2021,52356,Ipiales,Nariño,TERRITORIAL,383.5696797296878,baja,4522,2061,120423981784
2021,15189,Ciénega,Boyacá,TERRITORIAL,380.86803266259943,baja,190,128,2653542955
2021,05310,Gómez Plata,Antioquia,TERRITORIAL,380.6578970043628,baja,377,250,14985841663
2021,11001,Bogotá D.C.,Bogotá,NACIONAL,380.5179461715247,baja,87763,62964,49878555759911
2021,05856,Valparaíso,Antioquia,TERRITORIAL,380.3038782812102,baja,201,123,4434638736
2021,23466,Montelíbano,Córdoba,TERRITORIAL,380.03108510132074,baja,556,337,89898837927
2021,41801,Teruel,Huila,TERRITORIAL,379.92035553578756,baja,497,255,7198402689
2021,52233,Cumbitara,Nariño,TERRITORIAL,379.560879872581,baja,710,317,13158856638
2021,50330,Mesetas,Meta,TERRITORIAL,378.4675708802611,baja,272,147,10118468949
2021,47189,Ciénaga,Magdalena,TERRITORIAL,378.23185095621665,baja,5001,1593,97366807428
2021,47551,Pivijay,Magdalena,TERRITORIAL,377.68685406924027,baja,1923,543,23197009544
2021,20175,Chimichagua,Cesar,TERRITORIAL,377.41846632673645,baja,648,413,16800314246
2021,54480,Mutiscua,Norte de Santander,TERRITORIAL,376.09147410817997,baja,185,102,2927662364
2021,63111,Buenavista,Quindío,TERRITORIAL,373.6725330176533,baja,498,201,3344501127
2021,47745,Sitionuevo,Magdalena,TERRITORIAL,373.54982119389416,baja,844,432,10604638387
2021,25486,Nemocón,Cundinamarca,TERRITORIAL,373.38121250729506,baja,597,340,10020126744
2021,68615,Rionegro,Santander,TERRITORIAL,372.9583080057737,baja,526,283,17298604944
2021,76036,Andalucía,Valle del Cauca,TERRITORIAL,372.9439140585027,baja,700,318,9750951481
2021,70400,La Unión,Sucre,TERRITORIAL,371.75152289035026,baja,549,281,12887671363
2021,66456,Mistrató,Risaralda,TERRITORIAL,371.3654518727238,baja,484,301,20160977941
2021,52786,Taminango,Nariño,TERRITORIAL,371.21167497555626,baja,988,429,13933162818
2021,68211,Contratación,Santander,TERRITORIAL,371.10174216138637,baja,118,80,2406854871
2021,47555,Plato,Magdalena,TERRITORIAL,371.0542785104191,baja,3749,772,32192161127
2021,25293,Gachala,Cundinamarca,NACIONAL,370.4555975613631,baja,429,397,44641397427
2021,85136,La Salina,Casanare,TERRITORIAL,370.22385828981305,baja,192,102,2866274105
2021,15455,Miraflores,Boyacá,TERRITORIAL,370.13802467491803,baja,508,304,21269268865
2021,41396,La Plata,Huila,TERRITORIAL,369.37062816125876,baja,1675,716,72512309066
2021,68533,Páramo,Santander,TERRITORIAL,369.02458714966946,baja,264,185,5011514482
2021,54001,Cúcuta,Norte de Santander,NACIONAL,369.02126890025494,baja,1953,1655,215245451608
2021,41006,Acevedo,Huila,TERRITORIAL,368.8414079710603,baja,1241,461,21217262088
2021,68368,Jesús María,Santander,TERRITORIAL,368.82065957840234,baja,188,117,7533563476
2021,68190,Cimitarra,Santander,TERRITORIAL,368.5801601567806,baja,803,371,24661267660
2021,15317,Guacamayas,Boyacá,TERRITORIAL,367.65389815669283,baja,279,141,4787710789
2021,17777,Supía,Caldas,TERRITORIAL,366.10465674135145,baja,558,317,19218337133
2021,76109,Buenaventura,Valle del Cauca,NACIONAL,365.62371629088113,baja,574,485,37834367584
2021,95001,San José del Guaviare,Guaviare,NO_DEFINIDO,364.64452397841274,baja,153,90,231038997
2021,91001,Leticia,Amazonas,TERRITORIAL,363.1004630269275,baja,4198,2443,162730500765
2021,25398,La Peña,Cundinamarca,TERRITORIAL,362.1966422668328,baja,261,204,8846556356
2021,76147,Cartago,Valle del Cauca,TERRITORIAL,362.0863015852648,baja,1495,745,84873219909
2021,17524,Palestina,Caldas,TERRITORIAL,361.9748578408055,baja,330,211,7929604098
2021,47570,Puebloviejo,Magdalena,TERRITORIAL,361.50108019600134,baja,1414,359,6603195754
2021,66440,Marsella,Risaralda,TERRITORIAL,361.0070323267072,baja,474,290,10117886576
2021,50223,Cubarral,Meta,TERRITORIAL,360.03194197038823,baja,340,211,5671608297
2021,25772,Suesca,Cundinamarca,TERRITORIAL,359.92500737229045,baja,351,283,9513896346
2021,15001,Tunja,Boyacá,NACIONAL,359.32271221100797,baja,1553,1337,182546146076
2021,73168,Chaparral,Tolima,TERRITORIAL,359.23951897866533,baja,1255,606,44278382541
2021,70235,Galeras,Sucre,TERRITORIAL,358.8355547987466,baja,374,258,6960204292
2021,85430,Trinidad,Casanare,TERRITORIAL,358.42966130360765,baja,338,215,9941573313
2021,54206,Convención,Norte de Santander,TERRITORIAL,356.19830345905905,baja,297,165,7958939096
2021,54223,Cucutilla,Norte de Santander,TERRITORIAL,355.06710953159995,baja,420,239,9230842863
2021,68079,Barichara,Santander,TERRITORIAL,354.9305335065205,baja,603,305,17477818741
2021,20787,Tamalameque,Cesar,TERRITORIAL,354.7918256121604,baja,321,211,8698702496
2021,76622,Roldanillo,Valle del Cauca,NACIONAL,354.24846845161596,baja,178,130,3985390855
2021,15897,Zetaquira,Boyacá,TERRITORIAL,353.9381992400889,baja,341,220,9613956758
2021,25148,Caparrapí,Cundinamarca,TERRITORIAL,353.744200617538,baja,390,237,10892988313
2021,15442,Maripí,Boyacá,TERRITORIAL,352.5098850785364,baja,236,161,5942914023
2021,73148,Carmen de Apicalá,Tolima,TERRITORIAL,352.104504204623,baja,746,346,15765769262
2021,17486,Neira,Caldas,TERRITORIAL,351.57566869978467,baja,611,309,11198043733
2021,15293,Gachantivá,Boyacá,TERRITORIAL,351.54011709024513,baja,266,164,5723738560
2021,19824,Totoró,Cauca,TERRITORIAL,350.6020358544092,baja,189,145,8061042606
2021,63470,Montenegro,Quindío,TERRITORIAL,350.41010978271663,baja,1003,535,12975250179
2021,68176,Chima,Santander,TERRITORIAL,349.6902112618877,baja,230,153,4736699844
2021,41298,Garzón,Huila,TERRITORIAL,348.8771670895663,baja,1419,727,43694679019
2021,73275,Flandes,Tolima,TERRITORIAL,346.8482065233539,baja,609,394,16797423212
2021,68077,Barbosa,Santander,TERRITORIAL,345.64049874735514,baja,603,315,13255323242
2021,25653,San Cayetano,Cundinamarca,TERRITORIAL,345.5891283089682,baja,167,106,2923436091
2021,52227,Cumbal,Nariño,TERRITORIAL,345.1466921124229,baja,1357,581,25622423559
2021,17388,La Merced,Caldas,TERRITORIAL,343.9742049570377,baja,494,247,6587601081
2021,25307,Girardot,Cundinamarca,TERRITORIAL,343.2917019607175,baja,1473,1105,36469749249
2021,52585,Pupiales,Nariño,TERRITORIAL,342.09284033499523,baja,962,455,13725200067
2021,05440,Marinilla,Antioquia,TERRITORIAL,341.9859541787961,baja,818,595,71592246465
2021,73124,Cajamarca,Tolima,TERRITORIAL,341.05729686292955,baja,785,380,16195102001
2021,08372,Juan de Acosta,Atlántico,TERRITORIAL,340.1581691241448,baja,467,230,6602793864
2021,05847,Urrao,Antioquia,TERRITORIAL,339.8665126714015,baja,814,365,13326501286
2021,76111,Guadalajara de Buga,Valle del Cauca,TERRITORIAL,339.84565375650584,baja,1952,1354,49555418331
2021,76863,Versalles,Valle del Cauca,TERRITORIAL,339.0069767270307,baja,268,163,4170075105
2021,15238,Duitama,Boyacá,TERRITORIAL,337.79017320047376,baja,1420,951,80096936940
2021,47001,Santa Marta,Magdalena,NACIONAL,337.5212223846283,baja,1610,1420,265126613514
2021,66682,Santa Rosa de Cabal,Risaralda,TERRITORIAL,337.05056040300303,baja,951,693,43036754959
2021,54003,Abrego,Norte de Santander,TERRITORIAL,336.8351915123077,baja,1333,467,20424864213
2021,17495,Norcasia,Caldas,TERRITORIAL,336.3597332822317,baja,580,332,10127662714
2021,52696,Santa Bárbara,Nariño,TERRITORIAL,336.262271753414,baja,472,260,11689347662
2021,50680,San Carlos de Guaroa,Meta,TERRITORIAL,335.6447797685624,baja,662,341,10996510368
2021,73283,Fresno,Tolima,TERRITORIAL,335.4065275476012,baja,919,451,19585538667
2021,25758,Sopó,Cundinamarca,TERRITORIAL,335.11255288795934,baja,1831,1061,56455611200
2021,68152,Carcasí,Santander,TERRITORIAL,333.47445681657285,baja,151,90,3609559388
2021,41807,Timaná,Huila,TERRITORIAL,333.43967250715883,baja,912,349,13605929707
2021,76100,Bolívar,Valle del Cauca,TERRITORIAL,333.3951117140419,baja,488,227,6786611638
2021,54405,Los Patios,Norte de Santander,TERRITORIAL,331.8417792178788,baja,1834,971,49429900759
2021,17380,La Dorada,Caldas,TERRITORIAL,330.7074454802884,baja,3291,1478,86825226471
2021,52022,Aldana,Nariño,TERRITORIAL,329.4901092320521,baja,627,275,8185104276
2021,68686,San Miguel,Santander,TERRITORIAL,329.3303130082388,baja,181,131,4891829206
2021,25785,Tabio,Cundinamarca,TERRITORIAL,329.1566367671999,baja,1066,508,14038078908
2021,44430,Maicao,La Guajira,TERRITORIAL,328.6306226444052,baja,1612,1027,86345155099
2021,15832,Tununguá,Boyacá,TERRITORIAL,328.2982607102953,baja,154,112,2462430027
2021,41770,Suaza,Huila,TERRITORIAL,328.17936530248414,baja,656,352,13948520772
2021,15001,Tunja,Boyacá,TERRITORIAL,326.7125807900994,baja,8462,5775,1069522417949
2021,68573,Puerto Parra,Santander,TERRITORIAL,326.6608140681494,baja,347,198,10535545854
2021,25295,Gachancipá,Cundinamarca,TERRITORIAL,326.4421649957846,baja,337,290,11457529122
2021,25386,La Mesa,Cundinamarca,TERRITORIAL,325.1455933930905,baja,2423,993,50905511281
2021,05789,Támesis,Antioquia,TERRITORIAL,324.8024301608516,baja,536,250,9761066320
2021,47707,Santa Ana,Magdalena,TERRITORIAL,324.6755716126477,baja,885,348,10602161086
2021,52699,Santacruz,Nariño,TERRITORIAL,324.3047752322231,baja,785,372,17573421672
2021,52427,Magüi,Nariño,TERRITORIAL,323.3840961973737,baja,635,318,15384329796
2021,73026,Alvarado,Tolima,TERRITORIAL,323.33697213437597,baja,370,241,9031449509
2021,68324,Guavatá,Santander,TERRITORIAL,322.9325313123168,baja,270,164,4217840872
2021,15377,Labranzagrande,Boyacá,TERRITORIAL,322.9192067230153,baja,312,172,7133135809
2021,52399,La Unión,Nariño,TERRITORIAL,321.08611466705713,baja,2814,803,38599578051
2021,54099,Bochalema,Norte de Santander,TERRITORIAL,320.7178813067512,baja,352,192,5741793303
2021,52019,Albán,Nariño,TERRITORIAL,320.3938320586327,baja,662,323,10261385155
2021,76233,Dagua,Valle del Cauca,TERRITORIAL,320.1346581855028,baja,816,488,16025249264
2021,52480,Nariño,Nariño,TERRITORIAL,318.5989831699265,baja,530,279,7343125760
2021,50287,Fuente de Oro,Meta,TERRITORIAL,318.049443832351,baja,492,216,9078689025
2021,73671,Saldaña,Tolima,TERRITORIAL,318.0477136111298,baja,635,324,14116359785
2021,68318,Guaca,Santander,TERRITORIAL,317.13812438106186,baja,276,171,5212972692
2021,15244,El Cocuy,Boyacá,TERRITORIAL,315.9603562232026,baja,329,184,6730773393
2021,25740,Sibaté,Cundinamarca,TERRITORIAL,315.7667058906966,baja,476,400,14153477778
2021,25612,Ricaurte,Cundinamarca,TERRITORIAL,315.6320394156814,baja,657,411,23127321141
2021,25436,Manta,Cundinamarca,TERRITORIAL,315.49578765640683,baja,148,93,2725947937
2021,86568,Puerto Asís,Putumayo,TERRITORIAL,315.0771372846197,baja,1913,1082,46866717099
2021,68217,Coromoro,Santander,TERRITORIAL,314.9243267674505,baja,245,161,6760938289
2021,25154,Carmen de Carupa,Cundinamarca,TERRITORIAL,313.7949546688817,baja,509,253,5866983086
2021,73675,San Antonio,Tolima,TERRITORIAL,313.5599421514297,baja,465,232,13044236967
2021,05197,Cocorná,Antioquia,TERRITORIAL,312.6116705009058,baja,403,280,8898457148
2021,47960,Zapayán,Magdalena,TERRITORIAL,312.58034554935557,baja,492,212,5690980074
2021,15236,Chivor,Boyacá,TERRITORIAL,312.4539046884971,baja,201,113,2692124095
2021,05885,Yalí,Antioquia,TERRITORIAL,311.9526558599702,baja,377,220,6908615042
2021,25426,Macheta,Cundinamarca,TERRITORIAL,311.6570104710912,baja,207,174,7470271231
2021,41668,San Agustín,Huila,TERRITORIAL,311.110954756649,baja,793,384,18832491357
2021,15407,Villa de Leyva,Boyacá,TERRITORIAL,311.01597861737656,baja,445,317,21837459500
2021,19693,San Sebastián,Cauca,TERRITORIAL,310.0075235821012,baja,238,151,5343399212
2021,15131,Caldas,Boyacá,TERRITORIAL,307.799099867515,baja,176,128,3062818949
2021,73349,Honda,Tolima,TERRITORIAL,306.68704279433547,baja,1065,515,45882393447
2021,54109,Bucarasica,Norte de Santander,TERRITORIAL,306.0673115302273,baja,401,220,7534673746
2021,05125,Caicedo,Antioquia,TERRITORIAL,305.9539936054272,baja,396,274,8099973543
2021,44001,Riohacha,La Guajira,NACIONAL,305.80355425173224,baja,650,577,31974268557
2021,73152,Casabianca,Tolima,TERRITORIAL,303.1701759034593,baja,352,168,5068580856
2021,19075,Balboa,Cauca,TERRITORIAL,303.1475288758725,baja,318,163,6503566185
2021,17665,San José,Caldas,TERRITORIAL,303.07692106350123,baja,335,209,5532074301
2021,68406,Lebríja,Santander,TERRITORIAL,302.8705348349198,baja,946,631,38421161179
